framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,4095,0.016282666474580765
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,4095,0.01793066660563151
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,8191,0.018645333747069042
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,8191,0.020202666521072388
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,float16,16383,0.02314666658639908
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,4,128,1,float16,fp8,16383,0.025983999172846477
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,float16,1,0.011461333682139715
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,fp8,1,0.012181332955757776
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,float16,3,0.011343999455372492
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,fp8,3,0.012026666353146235
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,float16,7,0.011391999820868174
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,fp8,7,0.01231466606259346
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,float16,15,0.011584000041087469
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,fp8,15,0.012213333199421564
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,float16,31,0.011567999919255575
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,fp8,31,0.012426666915416718
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,float16,63,0.011391999820868174
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,fp8,63,0.012202666451533636
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,float16,127,0.011530666301647821
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,fp8,127,0.013199999928474426
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,float16,1023,0.01443733274936676
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,float16,255,0.013013333082199097
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,fp8,255,0.013957332819700241
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,float16,511,0.013834666460752487
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,fp8,511,0.01421333352724711
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,fp8,1023,0.015247999380032221
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,float16,2047,0.015520000209410986
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,fp8,2047,0.016879999389251072
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,float16,16383,0.03046400099992752
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,float16,4095,0.016602666427691776
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,8,128,1,float16,fp8,4095,0.01770666614174843
